key1,value1,key2,value2,displayValue1,largest_lrUnitNumber
30920,TIBORJANCI,275,VALPOVO,"TIBORJANCI, VALPOVO",1000
30921,VALPOVO,275,VALPOVO,"VALPOVO, VALPOVO",5000
31377,BIZOVAC,275,VALPOVO,"BIZOVAC, VALPOVO",3000
31378,BROĐANCI,275,VALPOVO,"BROĐANCI, VALPOVO",2000
31379,LADIMIREVCI,275,VALPOVO,"LADIMIREVCI, VALPOVO",2000
31380,PETRIJEVCI,275,VALPOVO,"PETRIJEVCI, VALPOVO",5000
230918,NARD,275,VALPOVO,"NARD, VALPOVO",2000
230062,VINOGRADCI,275,VALPOVO,"VINOGRADCI, VALPOVO",1000
230914,BISTRINCI,275,VALPOVO,"BISTRINCI, VALPOVO",3000
230061,BOCANJEVCI,275,VALPOVO,"BOCANJEVCI, VALPOVO",2000
231381,ŠAG,275,VALPOVO,"ŠAG, VALPOVO",2000
231383,ZELČIN,275,VALPOVO,"ZELČIN, VALPOVO",2000
230915,GAT,275,VALPOVO,"GAT, VALPOVO",2000
232280,MARJANČACI,275,VALPOVO,"MARJANČACI, VALPOVO",1000
230917,IVANOVCI,275,VALPOVO,"IVANOVCI, VALPOVO",2000
231382,VELIŠKOVCI,275,VALPOVO,"VELIŠKOVCI, VALPOVO",2000
30547,RAKITOVICA,591,DONJI MIHOLJAC,"RAKITOVICA, DONJI MIHOLJAC",1000
30548,VILJEVO,591,DONJI MIHOLJAC,"VILJEVO, DONJI MIHOLJAC",2000
30924,DONJI MIHOLJAC,591,DONJI MIHOLJAC,"DONJI MIHOLJAC, DONJI MIHOLJAC",4000
30925,KUĆANCI,591,DONJI MIHOLJAC,"KUĆANCI, DONJI MIHOLJAC",1000
30928,MOSLAVINA PODRAVSKA,591,DONJI MIHOLJAC,"MOSLAVINA PODRAVSKA, DONJI MIHOLJAC",2000
30930,SVETI ĐURAĐ,591,DONJI MIHOLJAC,"SVETI ĐURAĐ, DONJI MIHOLJAC",2000
230546,MARIJANCI,591,DONJI MIHOLJAC,"MARIJANCI, DONJI MIHOLJAC",2000
230065,RADIKOVCI,591,DONJI MIHOLJAC,"RADIKOVCI, DONJI MIHOLJAC",2000
250019,ŠLJIVOŠEVCI,591,DONJI MIHOLJAC,"ŠLJIVOŠEVCI, DONJI MIHOLJAC",2000
250049,KUNIŠINCI,591,DONJI MIHOLJAC,"KUNIŠINCI, DONJI MIHOLJAC",2000
230927,MIHOLJAČKI POREČ,591,DONJI MIHOLJAC,"MIHOLJAČKI POREČ, DONJI MIHOLJAC",1000
233061,ČAMAGAJEVCI,591,DONJI MIHOLJAC,"ČAMAGAJEVCI, DONJI MIHOLJAC",1000
234040,LACIĆI,591,DONJI MIHOLJAC,"LACIĆI, DONJI MIHOLJAC",2000
230545,KAPELNA,591,DONJI MIHOLJAC,"KAPELNA, DONJI MIHOLJAC",2000
230929,PODGAJCI PODRAVSKI,591,DONJI MIHOLJAC,"PODGAJCI PODRAVSKI, DONJI MIHOLJAC",3000
230063,GOLINCI,591,DONJI MIHOLJAC,"GOLINCI, DONJI MIHOLJAC",2000
230931,ŠTEVKOVICA,591,DONJI MIHOLJAC,"ŠTEVKOVICA, DONJI MIHOLJAC",1000
230922,BENIČANCI,591,DONJI MIHOLJAC,"BENIČANCI, DONJI MIHOLJAC",2000
230923,ČRNKOVCI,591,DONJI MIHOLJAC,"ČRNKOVCI, DONJI MIHOLJAC",2000
232355,BOČKINCI,591,DONJI MIHOLJAC,"BOČKINCI, DONJI MIHOLJAC",1000
30590,PALAČA,247,OSIJEK,"PALAČA, OSIJEK",2000
30591,SARVAŠ,247,OSIJEK,"SARVAŠ, OSIJEK",2000
30593,VUKA,247,OSIJEK,"VUKA, OSIJEK",2000
30266,ADA,247,OSIJEK,"ADA, OSIJEK",1000
30267,ALJMAŠ,247,OSIJEK,"ALJMAŠ, OSIJEK",3000
30268,ANTUNOVAC,247,OSIJEK,"ANTUNOVAC, OSIJEK",2000
30270,ČEPIN,247,OSIJEK,"ČEPIN, OSIJEK",7000
31859,JOSIPOVAC,247,OSIJEK,"JOSIPOVAC, OSIJEK",19000
31860,LASLOVO,247,OSIJEK,"LASLOVO, OSIJEK",2000
31861,OSIJEK,247,OSIJEK,"OSIJEK, OSIJEK",25000
31863,TENJA,247,OSIJEK,"TENJA, OSIJEK",20000
31864,VLADISLAVCI,247,OSIJEK,"VLADISLAVCI, OSIJEK",1000
31360,BRIJEŠĆE,247,OSIJEK,"BRIJEŠĆE, OSIJEK",20000
31361,ČEPINSKI MARTINCI,247,OSIJEK,"ČEPINSKI MARTINCI, OSIJEK",1000
230589,ORLOVNJAK,247,OSIJEK,"ORLOVNJAK, OSIJEK",1000
232330,IVANOVAC,247,OSIJEK,"IVANOVAC, OSIJEK",2000
231455,TVRĐAVICA-PODRAVLJE,247,OSIJEK,"TVRĐAVICA-PODRAVLJE, OSIJEK",21000
230271,ČOKADINCI,247,OSIJEK,"ČOKADINCI, OSIJEK",1000
231363,ERNESTINOVO,247,OSIJEK,"ERNESTINOVO, OSIJEK",2000
230272,ERDUT,247,OSIJEK,"ERDUT, OSIJEK",22000
230588,KOPRIVNA,247,OSIJEK,"KOPRIVNA, OSIJEK",9000
230273,HRASTIN,247,OSIJEK,"HRASTIN, OSIJEK",2000
230269,BIJELO BRDO,247,OSIJEK,"BIJELO BRDO, OSIJEK",6000
231862,PAULIN DVOR,247,OSIJEK,"PAULIN DVOR, OSIJEK",1000
230592,ŠODOLOVCI,247,OSIJEK,"ŠODOLOVCI, OSIJEK",3000
231454,DALJ,247,OSIJEK,"DALJ, OSIJEK",27000
231362,DOPSIN,247,OSIJEK,"DOPSIN, OSIJEK",2000
231359,BEKETINCI,247,OSIJEK,"BEKETINCI, OSIJEK",3000
30119,BELI MANASTIR,201,BELI MANASTIR,"BELI MANASTIR, BELI MANASTIR",4000
30120,BOLMAN,201,BELI MANASTIR,"BOLMAN, BELI MANASTIR",2000
30121,DARDA,201,BELI MANASTIR,"DARDA, BELI MANASTIR",4000
30124,KNEŽEVI VINOGRADI,201,BELI MANASTIR,"KNEŽEVI VINOGRADI, BELI MANASTIR",2000
30128,TOPOLJE,201,BELI MANASTIR,"TOPOLJE, BELI MANASTIR",1000
30129,VARDARAC,201,BELI MANASTIR,"VARDARAC, BELI MANASTIR",1000
30130,ZMAJEVAC II,201,BELI MANASTIR,"ZMAJEVAC II, BELI MANASTIR",1000
30084,BRANJINA,201,BELI MANASTIR,"BRANJINA, BELI MANASTIR",1000
30085,LUG,201,BELI MANASTIR,"LUG, BELI MANASTIR",2000
30843,BARANJSKO PETROVO SELO,201,BELI MANASTIR,"BARANJSKO PETROVO SELO, BELI MANASTIR",2000
30845,BILJE,201,BELI MANASTIR,"BILJE, BELI MANASTIR",3000
30851,KOPAČEVO,201,BELI MANASTIR,"KOPAČEVO, BELI MANASTIR",1000
30854,POPOVAC,201,BELI MANASTIR,"POPOVAC, BELI MANASTIR",2000
30856,TORJANCI,201,BELI MANASTIR,"TORJANCI, BELI MANASTIR",1000
31391,ČEMINAC,201,BELI MANASTIR,"ČEMINAC, BELI MANASTIR",2000
230122,DUBOŠEVICA,201,BELI MANASTIR,"DUBOŠEVICA, BELI MANASTIR",3000
230849,JAGODNJAK,201,BELI MANASTIR,"JAGODNJAK, BELI MANASTIR",4000
230847,DRAŽ,201,BELI MANASTIR,"DRAŽ, BELI MANASTIR",5000
230123,KAMENAC,201,BELI MANASTIR,"KAMENAC, BELI MANASTIR",2000
230844,BATINA,201,BELI MANASTIR,"BATINA, BELI MANASTIR",5000
230126,PODOLJE,201,BELI MANASTIR,"PODOLJE, BELI MANASTIR",3000
230127,SUZA,201,BELI MANASTIR,"SUZA, BELI MANASTIR",2000
230853,PETLOVAC,201,BELI MANASTIR,"PETLOVAC, BELI MANASTIR",3000
230852,LUČ,201,BELI MANASTIR,"LUČ, BELI MANASTIR",2000
230848,GAJIĆ,201,BELI MANASTIR,"GAJIĆ, BELI MANASTIR",4000
230846,BRANJIN VRH,201,BELI MANASTIR,"BRANJIN VRH, BELI MANASTIR",4000
232308,GRABOVAC,201,BELI MANASTIR,"GRABOVAC, BELI MANASTIR",2000
230850,KARANAC,201,BELI MANASTIR,"KARANAC, BELI MANASTIR",3000
230125,KOZARAC,201,BELI MANASTIR,"KOZARAC, BELI MANASTIR",2000
231392,KOTLINA,201,BELI MANASTIR,"KOTLINA, BELI MANASTIR",3000
231393,ZMAJEVAC I,201,BELI MANASTIR,"ZMAJEVAC I, BELI MANASTIR",4000
230855,ŠUMARINA,201,BELI MANASTIR,"ŠUMARINA, BELI MANASTIR",2000
31663,FRATA,255,POREČ,"FRATA, POREČ",4000
31664,SVETI IVAN,255,POREČ,"SVETI IVAN, POREČ",3000
30631,BAČVA,255,POREČ,"BAČVA, POREČ",2000
30632,BADERNA,255,POREČ,"BADERNA, POREČ",3000
30633,FUŠKULIN,255,POREČ,"FUŠKULIN, POREČ",2000
30634,LOVREČ,255,POREČ,"LOVREČ, POREČ",4000
30635,MUŠALEŽ,255,POREČ,"MUŠALEŽ, POREČ",1000
30636,POREČ,255,POREČ,"POREČ, POREČ",7000
30637,SVETI VITAL,255,POREČ,"SVETI VITAL, POREČ",3000
30638,VABRIGA,255,POREČ,"VABRIGA, POREČ",3000
30639,VIŽINADA,255,POREČ,"VIŽINADA, POREČ",5000
30640,ŽBANDAJ,255,POREČ,"ŽBANDAJ, POREČ",7000
31460,KAŠTELIR,255,POREČ,"KAŠTELIR, POREČ",4000
32191,DRAČEVAC,255,POREČ,"DRAČEVAC, POREČ",1000
32192,GRADINA,255,POREČ,"GRADINA, POREČ",1000
32193,LABINCI,255,POREČ,"LABINCI, POREČ",2000
32194,LIM,255,POREČ,"LIM, POREČ",1000
32195,MUGEBA,255,POREČ,"MUGEBA, POREČ",1000
32196,NOVA VAS,255,POREČ,"NOVA VAS, POREČ",6000
32197,POREČ - ETAŽNA KNJIGA,255,POREČ,"POREČ - ETAŽNA KNJIGA, POREČ",1000
32198,TAR,255,POREČ,"TAR, POREČ",3000
32200,VIŠNJAN,255,POREČ,"VIŠNJAN, POREČ",3000
232201,VRSAR,255,POREČ,"VRSAR, POREČ",3000
232290,FUNTANA,255,POREČ,"FUNTANA, POREČ",2000
250246,VARVARI,255,POREČ,"VARVARI, POREČ",1000
30599,BELAJ,252,PAZIN,"BELAJ, PAZIN",1000
30600,BERAM,252,PAZIN,"BERAM, PAZIN",2000
30601,BORUT,252,PAZIN,"BORUT, PAZIN",1000
30602,BRKAČ,252,PAZIN,"BRKAČ, PAZIN",1000
30603,BUTONIGA,252,PAZIN,"BUTONIGA, PAZIN",1000
30604,DOLENJA VAS,252,PAZIN,"DOLENJA VAS, PAZIN",2000
30605,GOLOGORICA,252,PAZIN,"GOLOGORICA, PAZIN",1000
30606,GORENJA VAS,252,PAZIN,"GORENJA VAS, PAZIN",1000
30607,GRADINJE,252,PAZIN,"GRADINJE, PAZIN",1000
30608,GRIMALDA,252,PAZIN,"GRIMALDA, PAZIN",2000
30609,KALDIR,252,PAZIN,"KALDIR, PAZIN",1000
30610,KRŠIKLA,252,PAZIN,"KRŠIKLA, PAZIN",1000
30611,LESIŠĆINA,252,PAZIN,"LESIŠĆINA, PAZIN",1000
30612,MOTOVUN,252,PAZIN,"MOTOVUN, PAZIN",2000
30613,NOVAKI PAZINSKI,252,PAZIN,"NOVAKI PAZINSKI, PAZIN",2000
30614,PAZIN,252,PAZIN,"PAZIN, PAZIN",6000
30615,RAKOTULE,252,PAZIN,"RAKOTULE, PAZIN",1000
30616,SEMIĆ,252,PAZIN,"SEMIĆ, PAZIN",1000
30617,ŠKOPLJAK,252,PAZIN,"ŠKOPLJAK, PAZIN",1000
30618,TIBOLE,252,PAZIN,"TIBOLE, PAZIN",0
30619,TRVIŽ,252,PAZIN,"TRVIŽ, PAZIN",2000
30620,ZAMASK,252,PAZIN,"ZAMASK, PAZIN",1000
31456,KAŠĆERGA,252,PAZIN,"KAŠĆERGA, PAZIN",1000
31457,ZAREČJE,252,PAZIN,"ZAREČJE, PAZIN",1000
32175,BOLJUN,252,PAZIN,"BOLJUN, PAZIN",2000
32176,BREST,252,PAZIN,"BREST, PAZIN",1000
32177,CEROVLJE,252,PAZIN,"CEROVLJE, PAZIN",1000
32178,DRAGUĆ,252,PAZIN,"DRAGUĆ, PAZIN",2000
32179,GRAČIŠĆE,252,PAZIN,"GRAČIŠĆE, PAZIN",4000
32180,GRDOSELO,252,PAZIN,"GRDOSELO, PAZIN",1000
32181,KAROJBA,252,PAZIN,"KAROJBA, PAZIN",2000
32182,KRINGA,252,PAZIN,"KRINGA, PAZIN",3000
32183,LINDAR,252,PAZIN,"LINDAR, PAZIN",3000
32184,MUNTRILJ,252,PAZIN,"MUNTRILJ, PAZIN",2000
32185,PAZ,252,PAZIN,"PAZ, PAZIN",1000
32186,PREVIŽ,252,PAZIN,"PREVIŽ, PAZIN",1000
32187,SVETI PETAR U ŠUMI,252,PAZIN,"SVETI PETAR U ŠUMI, PAZIN",3000
32188,TINJAN,252,PAZIN,"TINJAN, PAZIN",3000
32189,VRANJA,252,PAZIN,"VRANJA, PAZIN",1000
32190,ZUMESK,252,PAZIN,"ZUMESK, PAZIN",2000
32331,NOVAKI MOTOVUNSKI,252,PAZIN,"NOVAKI MOTOVUNSKI, PAZIN",3000
31674,BRGUDAC,565,BUZET,"BRGUDAC, BUZET",1000
31675,SOVIŠĆINA,565,BUZET,"SOVIŠĆINA, BUZET",1000
30621,BUZET,565,BUZET,"BUZET, BUZET",8000
30623,DANE,565,BUZET,"DANE, BUZET",1000
30624,JELOVICE,565,BUZET,"JELOVICE, BUZET",1000
30625,LANIŠĆE,565,BUZET,"LANIŠĆE, BUZET",2000
30626,RAČICE,565,BUZET,"RAČICE, BUZET",2000
30627,ROČ,565,BUZET,"ROČ, BUZET",3000
30628,SOVINJAK,565,BUZET,"SOVINJAK, BUZET",2000
30629,SVI SVETI,565,BUZET,"SVI SVETI, BUZET",2000
30630,TRSTENIK,565,BUZET,"TRSTENIK, BUZET",2000
30690,SLUM,565,BUZET,"SLUM, BUZET",2000
31056,ČRNICA,565,BUZET,"ČRNICA, BUZET",1000
31057,HUM,565,BUZET,"HUM, BUZET",2000
31058,MARČENEGLA,565,BUZET,"MARČENEGLA, BUZET",1000
31059,SALEŽ,565,BUZET,"SALEŽ, BUZET",1000
31060,VRH,565,BUZET,"VRH, BUZET",2000
31458,SENJ,565,BUZET,"SENJ, BUZET",1000
31459,VODICE,565,BUZET,"VODICE, BUZET",1000
34043,BUZET-STARI GRAD,565,BUZET,"BUZET-STARI GRAD, BUZET",4000
30290,ŠUMBER,234,LABIN,"ŠUMBER, LABIN",5000
32002,KRBUNE,234,LABIN,"KRBUNE, LABIN",1000
32003,ŠUŠNJEVICA,234,LABIN,"ŠUŠNJEVICA, LABIN",2000
31163,BRDO,234,LABIN,"BRDO, LABIN",3000
31164,CERE,234,LABIN,"CERE, LABIN",5000
31165,DIMINIĆI,234,LABIN,"DIMINIĆI, LABIN",2000
31166,JESENOVIK,234,LABIN,"JESENOVIK, LABIN",1000
31167,KUNJ,234,LABIN,"KUNJ, LABIN",4000
31169,MALA KRASKA,234,LABIN,"MALA KRASKA, LABIN",1000
31170,MOST RAŠA,234,LABIN,"MOST RAŠA, LABIN",1000
31171,NOVA VAS,234,LABIN,"NOVA VAS, LABIN",1000
31172,NOVI LABIN,234,LABIN,"NOVI LABIN, LABIN",2000
31173,RABAC,234,LABIN,"RABAC, LABIN",2000
31174,SANTALEZI,234,LABIN,"SANTALEZI, LABIN",2000
31175,SKITAČA,234,LABIN,"SKITAČA, LABIN",5000
31176,TUPLJAK,234,LABIN,"TUPLJAK, LABIN",1000
32265,ČEPIĆ,234,LABIN,"ČEPIĆ, LABIN",2000
32266,GROBNIK,234,LABIN,"GROBNIK, LABIN",3000
32267,KOŽLJAK,234,LABIN,"KOŽLJAK, LABIN",1000
32268,KRŠAN,234,LABIN,"KRŠAN, LABIN",3000
32269,LETAJ,234,LABIN,"LETAJ, LABIN",1000
32270,MARTINSKI,234,LABIN,"MARTINSKI, LABIN",2000
32271,NEDEŠĆINA,234,LABIN,"NEDEŠĆINA, LABIN",3000
32272,PIĆAN,234,LABIN,"PIĆAN, LABIN",6000
32273,PRKUŠNICA,234,LABIN,"PRKUŠNICA, LABIN",3000
32336,PLOMIN,234,LABIN,"PLOMIN, LABIN",5000
32555,RIPENDA,234,LABIN,"RIPENDA, LABIN",2000
30000,TRGET,234,LABIN,"TRGET, LABIN",4000
234042,LABIN-PRESIKA,234,LABIN,"LABIN-PRESIKA, LABIN",2000
31753,BRDO,204,BUJE,"BRDO, BUJE",5000
31754,BRTONIGLA,204,BUJE,"BRTONIGLA, BUJE",5000
31755,BUJE,204,BUJE,"BUJE, BUJE",8000
31756,ČEPIĆ,204,BUJE,"ČEPIĆ, BUJE",1000
31757,GROŽNJAN,204,BUJE,"GROŽNJAN, BUJE",3000
31758,KAŠTEL,204,BUJE,"KAŠTEL, BUJE",4000
31759,KRASICA,204,BUJE,"KRASICA, BUJE",4000
31760,KRŠETE,204,BUJE,"KRŠETE, BUJE",2000
31761,KUBERTON,204,BUJE,"KUBERTON, BUJE",1000
31762,KUĆIBREG,204,BUJE,"KUĆIBREG, BUJE",4000
31763,LOVREČICA,204,BUJE,"LOVREČICA, BUJE",6000
31764,MATERADA,204,BUJE,"MATERADA, BUJE",2000
31868,MERIŠĆE,204,BUJE,"MERIŠĆE, BUJE",1000
31869,MOMJAN,204,BUJE,"MOMJAN, BUJE",3000
31870,NOVIGRAD,204,BUJE,"NOVIGRAD, BUJE",6000
31872,ŠTERNA,204,BUJE,"ŠTERNA, BUJE",1000
31873,UMAG,204,BUJE,"UMAG, BUJE",8000
31874,ZRENJ,204,BUJE,"ZRENJ, BUJE",2000
31320,NOVA VAS,204,BUJE,"NOVA VAS, BUJE",2000
31321,OPRTALJ,204,BUJE,"OPRTALJ, BUJE",6000
31322,SAVUDRIJA,204,BUJE,"SAVUDRIJA, BUJE",3000
31323,TRIBAN,204,BUJE,"TRIBAN, BUJE",1000
31324,ZAVRŠJE,204,BUJE,"ZAVRŠJE, BUJE",5000
31423,KOSTANJICA,204,BUJE,"KOSTANJICA, BUJE",1000
32322,DONJA MIRNA,204,BUJE,"DONJA MIRNA, BUJE",1000
250144,PETROVIJA,204,BUJE,"PETROVIJA, BUJE",2000
21120,DERVIŠAGA,256,POŽEGA,"DERVIŠAGA, POŽEGA",1000
21121,NOVO SELO,256,POŽEGA,"NOVO SELO, POŽEGA",1000
21122,POŽEŠKA KOPRIVNICA,256,POŽEGA,"POŽEŠKA KOPRIVNICA, POŽEGA",1000
21123,KOPRIVNA,256,POŽEGA,"KOPRIVNA, POŽEGA",1000
21124,KULA,256,POŽEGA,"KULA, POŽEGA",1000
21125,SULKOVCI,256,POŽEGA,"SULKOVCI, POŽEGA",1000
21126,PLETERNICA,256,POŽEGA,"PLETERNICA, POŽEGA",3000
21127,ALILOVCI,256,POŽEGA,"ALILOVCI, POŽEGA",2000
21128,BEKTEŽ,256,POŽEGA,"BEKTEŽ, POŽEGA",1000
21129,CEROVAC,256,POŽEGA,"CEROVAC, POŽEGA",2000
21130,TORANJ,256,POŽEGA,"TORANJ, POŽEGA",1000
21131,UGARCI,256,POŽEGA,"UGARCI, POŽEGA",2000
21132,TRENKOVO,256,POŽEGA,"TRENKOVO, POŽEGA",2000
21133,VELIKA,256,POŽEGA,"VELIKA, POŽEGA",2000
21135,AŠIKOVCI,256,POŽEGA,"AŠIKOVCI, POŽEGA",1000
21137,RADOVANCI,256,POŽEGA,"RADOVANCI, POŽEGA",1000
21138,VETOVO,256,POŽEGA,"VETOVO, POŽEGA",2000
21139,POŽEGA,256,POŽEGA,"POŽEGA, POŽEGA",9000
21142,KAPTOL,256,POŽEGA,"KAPTOL, POŽEGA",2000
21143,PODGORJE,256,POŽEGA,"PODGORJE, POŽEGA",1000
21144,NURKOVAC,256,POŽEGA,"NURKOVAC, POŽEGA",1000
21145,BRESTOVAC,256,POŽEGA,"BRESTOVAC, POŽEGA",1000
21146,DOLAC,256,POŽEGA,"DOLAC, POŽEGA",1000
21147,ZAVRŠJE,256,POŽEGA,"ZAVRŠJE, POŽEGA",1000
21148,JAKŠIĆ,256,POŽEGA,"JAKŠIĆ, POŽEGA",3000
21149,TRAPARI,256,POŽEGA,"TRAPARI, POŽEGA",1000
21150,KUJNIK,256,POŽEGA,"KUJNIK, POŽEGA",1000
21151,DEŽEVCI,256,POŽEGA,"DEŽEVCI, POŽEGA",1000
21152,DJEDINA RIJEKA,256,POŽEGA,"DJEDINA RIJEKA, POŽEGA",1000
21153,BRODSKI DRENOVAC,256,POŽEGA,"BRODSKI DRENOVAC, POŽEGA",2000
21154,PODSREĆE,256,POŽEGA,"PODSREĆE, POŽEGA",1000
21155,SOVSKI DOL,256,POŽEGA,"SOVSKI DOL, POŽEGA",2000
21156,SLOBOŠTINA,256,POŽEGA,"SLOBOŠTINA, POŽEGA",1000
21157,ZAGRAĐE,256,POŽEGA,"ZAGRAĐE, POŽEGA",1000
21158,STRAŽEMAN,256,POŽEGA,"STRAŽEMAN, POŽEGA",2000
21159,ŠTITNJAK,256,POŽEGA,"ŠTITNJAK, POŽEGA",1000
21160,BOLOMAČE,256,POŽEGA,"BOLOMAČE, POŽEGA",1000
21161,BRATULJEVCI,256,POŽEGA,"BRATULJEVCI, POŽEGA",1000
21162,VELIKI BILAČ,256,POŽEGA,"VELIKI BILAČ, POŽEGA",1000
21163,KUZMICA,256,POŽEGA,"KUZMICA, POŽEGA",1000
21164,LATINOVAC,256,POŽEGA,"LATINOVAC, POŽEGA",1000
21165,LAKUŠIJA,256,POŽEGA,"LAKUŠIJA, POŽEGA",1000
21166,KUTJEVO,256,POŽEGA,"KUTJEVO, POŽEGA",3000
21167,GRADIŠTE,256,POŽEGA,"GRADIŠTE, POŽEGA",1000
21168,RUŠEVO,256,POŽEGA,"RUŠEVO, POŽEGA",1000
21169,ČAGLIN,256,POŽEGA,"ČAGLIN, POŽEGA",1000
21170,NOVO ZVEČEVO,256,POŽEGA,"NOVO ZVEČEVO, POŽEGA",1000
21171,BERTELOVCI,256,POŽEGA,"BERTELOVCI, POŽEGA",1000
21174,KOMORICA,256,POŽEGA,"KOMORICA, POŽEGA",1000
21175,RATKOVICA,256,POŽEGA,"RATKOVICA, POŽEGA",1000
21176,MITROVAC,256,POŽEGA,"MITROVAC, POŽEGA",1000
21177,VENJE,256,POŽEGA,"VENJE, POŽEGA",1000
21178,MIHALJEVCI,256,POŽEGA,"MIHALJEVCI, POŽEGA",2000
21179,BUK,256,POŽEGA,"BUK, POŽEGA",2000
21181,BLACKO,256,POŽEGA,"BLACKO, POŽEGA",1000
21182,CIGLENIK,256,POŽEGA,"CIGLENIK, POŽEGA",1000
21183,BUSNOVI,256,POŽEGA,"BUSNOVI, POŽEGA",1000
21184,DOLJANOVCI,256,POŽEGA,"DOLJANOVCI, POŽEGA",2000
21185,EMINOVCI,256,POŽEGA,"EMINOVCI, POŽEGA",1000
21187,KALINIĆ,256,POŽEGA,"KALINIĆ, POŽEGA",1000
21188,JURKOVAC,256,POŽEGA,"JURKOVAC, POŽEGA",1000
21190,IVANDOL,256,POŽEGA,"IVANDOL, POŽEGA",1000
21191,FRKLJEVCI,256,POŽEGA,"FRKLJEVCI, POŽEGA",1000
21192,DRAGA,256,POŽEGA,"DRAGA, POŽEGA",1000
21193,LUKAČ,256,POŽEGA,"LUKAČ, POŽEGA",1000
21194,TREŠTANOVCI,256,POŽEGA,"TREŠTANOVCI, POŽEGA",7000
21195,PERENCI,256,POŽEGA,"PERENCI, POŽEGA",1000
21196,DUBOKA,256,POŽEGA,"DUBOKA, POŽEGA",1000
21197,ORLJAVAC,256,POŽEGA,"ORLJAVAC, POŽEGA",1000
21198,ŠEOVCI,256,POŽEGA,"ŠEOVCI, POŽEGA",1000
21199,ŠNJEGAVIĆ,256,POŽEGA,"ŠNJEGAVIĆ, POŽEGA",1000
21200,OLJASI,256,POŽEGA,"OLJASI, POŽEGA",1000
21201,SAŽIJE,256,POŽEGA,"SAŽIJE, POŽEGA",1000
21202,IMRIJEVCI,256,POŽEGA,"IMRIJEVCI, POŽEGA",1000
21203,GORNJI GUČANI,256,POŽEGA,"GORNJI GUČANI, POŽEGA",1000
21204,MIGALOVCI,256,POŽEGA,"MIGALOVCI, POŽEGA",1000
21206,SIBOKOVAC,256,POŽEGA,"SIBOKOVAC, POŽEGA",2000
21207,POLJANSKA,256,POŽEGA,"POLJANSKA, POŽEGA",1000
21208,DONJI EMOVCI,256,POŽEGA,"DONJI EMOVCI, POŽEGA",1000
21209,GRABARJE,256,POŽEGA,"GRABARJE, POŽEGA",2000
21210,POREČ,256,POŽEGA,"POREČ, POŽEGA",1000
21211,MIJAČI,256,POŽEGA,"MIJAČI, POŽEGA",7000
21212,TOMINOVAC,256,POŽEGA,"TOMINOVAC, POŽEGA",1000
21213,ČEČAVAČKI VUČJAK,256,POŽEGA,"ČEČAVAČKI VUČJAK, POŽEGA",1000
21214,TULNIK,256,POŽEGA,"TULNIK, POŽEGA",1000
21215,VILIĆ SELO,256,POŽEGA,"VILIĆ SELO, POŽEGA",1000
21216,SESVETE,256,POŽEGA,"SESVETE, POŽEGA",1000
21217,SAPNA,256,POŽEGA,"SAPNA, POŽEGA",1000
21218,ČEŠLJAKOVCI,256,POŽEGA,"ČEŠLJAKOVCI, POŽEGA",1000
21219,VRANIĆ,256,POŽEGA,"VRANIĆ, POŽEGA",1000
21220,GRADSKI VRHOVCI,256,POŽEGA,"GRADSKI VRHOVCI, POŽEGA",1000
21221,GORNJI VRHOVCI,256,POŽEGA,"GORNJI VRHOVCI, POŽEGA",1000
21222,PAKA,256,POŽEGA,"PAKA, POŽEGA",1000
21223,ŠKRABUTNIK,256,POŽEGA,"ŠKRABUTNIK, POŽEGA",1000
21224,SEOCI,256,POŽEGA,"SEOCI, POŽEGA",1000
21225,STARA LIPA,256,POŽEGA,"STARA LIPA, POŽEGA",1000
21227,ĆOSINE LAZE,256,POŽEGA,"ĆOSINE LAZE, POŽEGA",1000
21228,PAKRA,256,POŽEGA,"PAKRA, POŽEGA",0
21229,KNEŽCI,256,POŽEGA,"KNEŽCI, POŽEGA",1000
21230,ZARILAC,256,POŽEGA,"ZARILAC, POŽEGA",1000
21231,VIDOVCI,256,POŽEGA,"VIDOVCI, POŽEGA",2000
21232,GRADAC,256,POŽEGA,"GRADAC, POŽEGA",1000
21233,SVETINJA,256,POŽEGA,"SVETINJA, POŽEGA",1000
250077,DRŠKOVCI,256,POŽEGA,"DRŠKOVCI, POŽEGA",1000
250114,KOMUŠINA,256,POŽEGA,"KOMUŠINA, POŽEGA",1000
250141,DARANOVCI,256,POŽEGA,"DARANOVCI, POŽEGA",2000
250023,JAGUPLIJE,256,POŽEGA,"JAGUPLIJE, POŽEGA",2000
250046,BUČJE,256,POŽEGA,"BUČJE, POŽEGA",2000
250024,SKENDEROVCI,256,POŽEGA,"SKENDEROVCI, POŽEGA",2000
250173,ZAKORENJE,256,POŽEGA,"ZAKORENJE, POŽEGA",2000
30641,BARBAN,258,PULA,"BARBAN, PULA",9000
30642,BOKORDIĆI,258,PULA,"BOKORDIĆI, PULA",8000
30643,BRIONI,258,PULA,"BRIONI, PULA",1000
30644,FILIPANA,258,PULA,"FILIPANA, PULA",21000
30645,GOČAN,258,PULA,"GOČAN, PULA",4000
30646,KAVRAN,258,PULA,"KAVRAN, PULA",11000
30647,LIŽNJAN,258,PULA,"LIŽNJAN, PULA",6000
30648,MARČANA,258,PULA,"MARČANA, PULA",5000
30649,MEDULIN,258,PULA,"MEDULIN, PULA",21000
